date;club;country;elo
15/12/2004;Xerez;ESP;158772
15/12/2004;Zaragoza;ESP;171535
01/01/2005;Alaves;ESP;168939
01/01/2005;Albacete;ESP;169709
01/01/2005;Almeria;ESP;155625
01/01/2005;Ath Bilbao;ESP;179297
01/01/2005;Ath Madrid;ESP;175739
01/01/2005;Barcelona;ESP;190465
01/01/2005;Betis;ESP;178695
01/01/2005;Cadiz;ESP;165338
01/01/2005;Celta;ESP;169756
01/01/2005;Ciudad de Murcia;ESP;150489
01/01/2005;Cordoba;ESP;145485
01/01/2005;Eibar;ESP;158852
01/01/2005;Elche;ESP;156824
01/01/2005;Espanol;ESP;177453
01/01/2005;Ferrol;ESP;155843
01/01/2005;Getafe;ESP;166430
01/01/2005;La Coruna;ESP;176519
01/01/2005;Levante;ESP;168235
01/01/2005;Lleida;ESP;152293
01/01/2005;Malaga;ESP;168204
01/01/2005;Malaga B;ESP;152401
01/01/2005;Mallorca;ESP;169054
01/01/2005;Murcia;ESP;155590
01/01/2005;Numancia;ESP;162239
01/01/2005;Osasuna;ESP;174883
01/01/2005;Poli Ejido;ESP;154796
01/01/2005;Pontevedra;ESP;146702
01/01/2005;Real Madrid;ESP;185372
01/01/2005;Recreativo;ESP;163008
01/01/2005;Salamanca;ESP;156273
01/01/2005;Santander;ESP;167007
01/01/2005;Sevilla;ESP;180697
01/01/2005;Sociedad;ESP;176734
01/01/2005;Sp Gijon;ESP;160705
01/01/2005;Tarragona;ESP;154628
01/01/2005;Tenerife;ESP;158393
01/01/2005;Terrassa;ESP;153617
01/01/2005;Valencia;ESP;188022
01/01/2005;Valladolid;ESP;168548
01/01/2005;Villarreal;ESP;178557
01/01/2005;Xerez;ESP;157471
01/01/2005;Zaragoza;ESP;172194
15/01/2005;Alaves;ESP;168398
15/01/2005;Albacete;ESP;171348
15/01/2005;Almeria;ESP;155089
15/01/2005;Ath Bilbao;ESP;179008
15/01/2005;Ath Madrid;ESP;174523
15/01/2005;Barcelona;ESP;188851
15/01/2005;Betis;ESP;177898
15/01/2005;Cadiz;ESP;165878
15/01/2005;Celta;ESP;170130
15/01/2005;Ciudad de Murcia;ESP;149665
15/01/2005;Cordoba;ESP;144512
15/01/2005;Eibar;ESP;158113
15/01/2005;Elche;ESP;157796
15/01/2005;Espanol;ESP;178456
15/01/2005;Ferrol;ESP;156856
15/01/2005;Getafe;ESP;166970
15/01/2005;La Coruna;ESP;176497
15/01/2005;Levante;ESP;167974
15/01/2005;Lleida;ESP;151578
15/01/2005;Malaga;ESP;167540
15/01/2005;Malaga B;ESP;153226
15/01/2005;Mallorca;ESP;169076
15/01/2005;Murcia;ESP;156329
15/01/2005;Numancia;ESP;162528
15/01/2005;Osasuna;ESP;173880
15/01/2005;Poli Ejido;ESP;153696
15/01/2005;Pontevedra;ESP;146162
15/01/2005;Real Madrid;ESP;187022
15/01/2005;Recreativo;ESP;163722
15/01/2005;Salamanca;ESP;155331
15/01/2005;Santander;ESP;167671
15/01/2005;Sevilla;ESP;180158
15/01/2005;Sociedad;ESP;174662
15/01/2005;Sp Gijon;ESP;161241
15/01/2005;Tarragona;ESP;155169
15/01/2005;Tenerife;ESP;159334
15/01/2005;Terrassa;ESP;152604
15/01/2005;Valencia;ESP;188283
15/01/2005;Valladolid;ESP;169648
15/01/2005;Villarreal;ESP;180170
15/01/2005;Xerez;ESP;157097
15/01/2005;Zaragoza;ESP;172991
01/02/2005;Alaves;ESP;168895
01/02/2005;Albacete;ESP;169144
01/02/2005;Almeria;ESP;155780
01/02/2005;Ath Bilbao;ESP;179719
01/02/2005;Ath Madrid;ESP;174508
01/02/2005;Barcelona;ESP;191090
01/02/2005;Betis;ESP;179293
01/02/2005;Cadiz;ESP;162634
01/02/2005;Celta;ESP;168963
01/02/2005;Ciudad de Murcia;ESP;151643
01/02/2005;Cordoba;ESP;146483
01/02/2005;Eibar;ESP;161112
01/02/2005;Elche;ESP;158047
01/02/2005;Espanol;ESP;177320
01/02/2005;Ferrol;ESP;154606
01/02/2005;Getafe;ESP;167415
01/02/2005;La Coruna;ESP;177253
01/02/2005;Levante;ESP;168024
01/02/2005;Lleida;ESP;155189
01/02/2005;Malaga;ESP;168689
01/02/2005;Malaga B;ESP;151508
01/02/2005;Mallorca;ESP;169008
01/02/2005;Murcia;ESP;155291
01/02/2005;Numancia;ESP;162074
01/02/2005;Osasuna;ESP;173451
01/02/2005;Poli Ejido;ESP;154186
01/02/2005;Pontevedra;ESP;145104
01/02/2005;Real Madrid;ESP;188199
01/02/2005;Recreativo;ESP;163029
01/02/2005;Salamanca;ESP;156013
01/02/2005;Santander;ESP;167380
01/02/2005;Sevilla;ESP;178813
01/02/2005;Sociedad;ESP;172019
01/02/2005;Sp Gijon;ESP;159982
01/02/2005;Tarragona;ESP;154808
01/02/2005;Tenerife;ESP;157844
01/02/2005;Terrassa;ESP;152945
01/02/2005;Valencia;ESP;186531
01/02/2005;Valladolid;ESP;167934
01/02/2005;Villarreal;ESP;183781
01/02/2005;Xerez;ESP;159582
01/02/2005;Zaragoza;ESP;171795
15/02/2005;Alaves;ESP;167235
15/02/2005;Albacete;ESP;169840
15/02/2005;Almeria;ESP;153452
15/02/2005;Ath Bilbao;ESP;179858
15/02/2005;Ath Madrid;ESP;176445
15/02/2005;Barcelona;ESP;189152
15/02/2005;Betis;ESP;180000
15/02/2005;Cadiz;ESP;163759
15/02/2005;Celta;ESP;169850
15/02/2005;Ciudad de Murcia;ESP;151617
15/02/2005;Cordoba;ESP;146652
15/02/2005;Eibar;ESP;160660
15/02/2005;Elche;ESP;158073
15/02/2005;Espanol;ESP;176565
15/02/2005;Ferrol;ESP;156934
15/02/2005;Getafe;ESP;167931
15/02/2005;La Coruna;ESP;177115
15/02/2005;Levante;ESP;166789
15/02/2005;Lleida;ESP;154064
15/02/2005;Malaga;ESP;168491
15/02/2005;Malaga B;ESP;151960
15/02/2005;Mallorca;ESP;169207
15/02/2005;Murcia;ESP;154529
15/02/2005;Numancia;ESP;161558
15/02/2005;Osasuna;ESP;172744
15/02/2005;Poli Ejido;ESP;153234
15/02/2005;Pontevedra;ESP;144935
15/02/2005;Real Madrid;ESP;188954
15/02/2005;Recreativo;ESP;164689
15/02/2005;Salamanca;ESP;155464
15/02/2005;Santander;ESP;167092
15/02/2005;Sevilla;ESP;180048
15/02/2005;Sociedad;ESP;172225
15/02/2005;Sp Gijon;ESP;160744
15/02/2005;Tarragona;ESP;153921
15/02/2005;Tenerife;ESP;156807
15/02/2005;Terrassa;ESP;153897
15/02/2005;Valencia;ESP;186326
15/02/2005;Valladolid;ESP;168971
15/02/2005;Villarreal;ESP;184069
15/02/2005;Xerez;ESP;160131
15/02/2005;Zaragoza;ESP;171099
01/03/2005;Alaves;ESP;164023
01/03/2005;Albacete;ESP;167919
01/03/2005;Almeria;ESP;151837
01/03/2005;Ath Bilbao;ESP;179859
01/03/2005;Ath Madrid;ESP;176529
01/03/2005;Barcelona;ESP;190526
01/03/2005;Betis;ESP;180821
01/03/2005;Cadiz;ESP;164231
01/03/2005;Celta;ESP;171863
01/03/2005;Ciudad de Murcia;ESP;152345
01/03/2005;Cordoba;ESP;148376
01/03/2005;Eibar;ESP;161506
01/03/2005;Elche;ESP;158810
01/03/2005;Espanol;ESP;177208
01/03/2005;Ferrol;ESP;154243
01/03/2005;Getafe;ESP;167648
01/03/2005;La Coruna;ESP;179123
01/03/2005;Levante;ESP;168580
01/03/2005;Lleida;ESP;153489
01/03/2005;Malaga;ESP;172859
01/03/2005;Malaga B;ESP;153113
01/03/2005;Mallorca;ESP;168885
01/03/2005;Murcia;ESP;154849
01/03/2005;Numancia;ESP;162904
01/03/2005;Osasuna;ESP;170302
01/03/2005;Poli Ejido;ESP;154987
01/03/2005;Pontevedra;ESP;147487
01/03/2005;Real Madrid;ESP;187334
01/03/2005;Recreativo;ESP;165974
01/03/2005;Salamanca;ESP;154927
01/03/2005;Santander;ESP;167959
01/03/2005;Sevilla;ESP;180600
01/03/2005;Sociedad;ESP;173992
01/03/2005;Sp Gijon;ESP;161507
01/03/2005;Tarragona;ESP;157137
01/03/2005;Tenerife;ESP;158413
01/03/2005;Terrassa;ESP;153183
01/03/2005;Valencia;ESP;183960
01/03/2005;Valladolid;ESP;166929
01/03/2005;Villarreal;ESP;184380
01/03/2005;Xerez;ESP;160999
01/03/2005;Zaragoza;ESP;173291
15/03/2005;Alaves;ESP;162647
15/03/2005;Albacete;ESP;165707
15/03/2005;Almeria;ESP;149648
15/03/2005;Ath Bilbao;ESP;178158
15/03/2005;Ath Madrid;ESP;176928
15/03/2005;Barcelona;ESP;188920
15/03/2005;Betis;ESP;179569
15/03/2005;Cadiz;ESP;162388
15/03/2005;Celta;ESP;172815
15/03/2005;Ciudad de Murcia;ESP;152445
15/03/2005;Cordoba;ESP;150025
15/03/2005;Eibar;ESP;162591
15/03/2005;Elche;ESP;157444
15/03/2005;Espanol;ESP;176424
15/03/2005;Ferrol;ESP;152256
15/03/2005;Getafe;ESP;168509
15/03/2005;La Coruna;ESP;179309
15/03/2005;Levante;ESP;168317
15/03/2005;Lleida;ESP;150974
15/03/2005;Malaga;ESP;171444
15/03/2005;Malaga B;ESP;150933
15/03/2005;Mallorca;ESP;167352
15/03/2005;Murcia;ESP;155816
15/03/2005;Numancia;ESP;162364
15/03/2005;Osasuna;ESP;167696
15/03/2005;Poli Ejido;ESP;154945
15/03/2005;Pontevedra;ESP;145727
15/03/2005;Real Madrid;ESP;184587
15/03/2005;Recreativo;ESP;165524
15/03/2005;Salamanca;ESP;154060
15/03/2005;Santander;ESP;168515
15/03/2005;Sevilla;ESP;176777
15/03/2005;Sociedad;ESP;173374
15/03/2005;Sp Gijon;ESP;160452
15/03/2005;Tarragona;ESP;156365
15/03/2005;Tenerife;ESP;158296
15/03/2005;Terrassa;ESP;151351
15/03/2005;Valencia;ESP;182288
15/03/2005;Valladolid;ESP;164955
15/03/2005;Villarreal;ESP;184275
15/03/2005;Xerez;ESP;159391
15/03/2005;Zaragoza;ESP;173792
01/04/2005;Alaves;ESP;163414
01/04/2005;Albacete;ESP;164764
01/04/2005;Almeria;ESP;150353
01/04/2005;Ath Bilbao;ESP;176949
01/04/2005;Ath Madrid;ESP;176405
01/04/2005;Barcelona;ESP;189052
01/04/2005;Betis;ESP;179305
01/04/2005;Cadiz;ESP;164047
01/04/2005;Celta;ESP;170976
01/04/2005;Ciudad de Murcia;ESP;153530
01/04/2005;Cordoba;ESP;149901
01/04/2005;Eibar;ESP;161629
01/04/2005;Elche;ESP;156591
01/04/2005;Espanol;ESP;175533
01/04/2005;Ferrol;ESP;150741
01/04/2005;Getafe;ESP;168597
01/04/2005;La Coruna;ESP;177969
01/04/2005;Levante;ESP;167111
01/04/2005;Lleida;ESP;152113
01/04/2005;Malaga;ESP;170498
01/04/2005;Malaga B;ESP;150969
01/04/2005;Mallorca;ESP;165981
01/04/2005;Murcia;ESP;153143
01/04/2005;Numancia;ESP;160928
01/04/2005;Osasuna;ESP;167092
01/04/2005;Poli Ejido;ESP;154743
01/04/2005;Pontevedra;ESP;145571
01/04/2005;Real Madrid;ESP;184326
01/04/2005;Recreativo;ESP;163501
01/04/2005;Salamanca;ESP;154870
01/04/2005;Santander;ESP;168745
01/04/2005;Sevilla;ESP;175844
01/04/2005;Sociedad;ESP;173058
01/04/2005;Sp Gijon;ESP;160267
01/04/2005;Tarragona;ESP;155623
01/04/2005;Tenerife;ESP;157653
01/04/2005;Terrassa;ESP;150275
01/04/2005;Valencia;ESP;182202
01/04/2005;Valladolid;ESP;161677
01/04/2005;Villarreal;ESP;184044
01/04/2005;Xerez;ESP;156188
01/04/2005;Zaragoza;ESP;171786
15/04/2005;Alaves;ESP;162458
15/04/2005;Albacete;ESP;163323
15/04/2005;Almeria;ESP;150230
15/04/2005;Ath Bilbao;ESP;176862
15/04/2005;Ath Madrid;ESP;175725
15/04/2005;Barcelona;ESP;187187
15/04/2005;Betis;ESP;178832
15/04/2005;Cadiz;ESP;164792
15/04/2005;Celta;ESP;171997
15/04/2005;Ciudad de Murcia;ESP;152205
15/04/2005;Cordoba;ESP;148895
15/04/2005;Eibar;ESP;160582
15/04/2005;Elche;ESP;154645
15/04/2005;Espanol;ESP;174848
15/04/2005;Ferrol;ESP;152465
15/04/2005;Getafe;ESP;168997
15/04/2005;La Coruna;ESP;178213
15/04/2005;Levante;ESP;166530
15/04/2005;Lleida;ESP;149867
15/04/2005;Malaga;ESP;170337
15/04/2005;Malaga B;ESP;150163
15/04/2005;Mallorca;ESP;163664
15/04/2005;Murcia;ESP;152678
15/04/2005;Numancia;ESP;161273
15/04/2005;Osasuna;ESP;166652
15/04/2005;Poli Ejido;ESP;153505
15/04/2005;Pontevedra;ESP;148246
15/04/2005;Real Madrid;ESP;185436
15/04/2005;Recreativo;ESP;164385
15/04/2005;Salamanca;ESP;152561
15/04/2005;Santander;ESP;166557
15/04/2005;Sevilla;ESP;177184
15/04/2005;Sociedad;ESP;172390
15/04/2005;Sp Gijon;ESP;159784
15/04/2005;Tarragona;ESP;154677
15/04/2005;Tenerife;ESP;157770
15/04/2005;Terrassa;ESP;149488
15/04/2005;Valencia;ESP;181213
15/04/2005;Valladolid;ESP;162976
15/04/2005;Villarreal;ESP;183013
15/04/2005;Xerez;ESP;154608
15/04/2005;Zaragoza;ESP;172610
01/05/2005;Alaves;ESP;164213
01/05/2005;Albacete;ESP;162036
01/05/2005;Almeria;ESP;149982
01/05/2005;Ath Bilbao;ESP;176436
01/05/2005;Ath Madrid;ESP;174473
01/05/2005;Barcelona;ESP;188599
01/05/2005;Betis;ESP;177916
01/05/2005;Cadiz;ESP;164065
01/05/2005;Celta;ESP;170961
01/05/2005;Ciudad de Murcia;ESP;151268
01/05/2005;Cordoba;ESP;149403
01/05/2005;Eibar;ESP;159245
01/05/2005;Elche;ESP;154302
01/05/2005;Espanol;ESP;175818
01/05/2005;Ferrol;ESP;153285
01/05/2005;Getafe;ESP;169099
01/05/2005;La Coruna;ESP;175179
01/05/2005;Levante;ESP;165182
01/05/2005;Lleida;ESP;150984
01/05/2005;Malaga;ESP;169957
01/05/2005;Malaga B;ESP;150495
01/05/2005;Mallorca;ESP;164771
01/05/2005;Murcia;ESP;154970
01/05/2005;Numancia;ESP;160044
01/05/2005;Osasuna;ESP;169640
01/05/2005;Poli Ejido;ESP;152724
01/05/2005;Pontevedra;ESP;148724
01/05/2005;Real Madrid;ESP;187470
01/05/2005;Recreativo;ESP;163980
01/05/2005;Salamanca;ESP;151519
01/05/2005;Santander;ESP;167681
01/05/2005;Sevilla;ESP;177301
01/05/2005;Sociedad;ESP;173346
01/05/2005;Sp Gijon;ESP;160572
01/05/2005;Tarragona;ESP;153967
01/05/2005;Tenerife;ESP;159135
01/05/2005;Terrassa;ESP;147601
01/05/2005;Valencia;ESP;180809
01/05/2005;Valladolid;ESP;160327
01/05/2005;Villarreal;ESP;180806
01/05/2005;Xerez;ESP;155458
01/05/2005;Zaragoza;ESP;172371
15/05/2005;Alaves;ESP;164843
15/05/2005;Albacete;ESP;162781
15/05/2005;Almeria;ESP;149528
15/05/2005;Ath Bilbao;ESP;177234
15/05/2005;Ath Madrid;ESP;173546
15/05/2005;Barcelona;ESP;189428
15/05/2005;Betis;ESP;178455
15/05/2005;Cadiz;ESP;164569
15/05/2005;Celta;ESP;168727
15/05/2005;Ciudad de Murcia;ESP;151080
15/05/2005;Cordoba;ESP;149991
15/05/2005;Eibar;ESP;158845
15/05/2005;Elche;ESP;153661
15/05/2005;Espanol;ESP;175470
15/05/2005;Ferrol;ESP;153629
15/05/2005;Getafe;ESP;169366
15/05/2005;La Coruna;ESP;175236
15/05/2005;Levante;ESP;163853
15/05/2005;Lleida;ESP;150422
15/05/2005;Malaga;ESP;169813
15/05/2005;Malaga B;ESP;150044
15/05/2005;Mallorca;ESP;165942
15/05/2005;Murcia;ESP;156550
15/05/2005;Numancia;ESP;159477
15/05/2005;Osasuna;ESP;168200
15/05/2005;Poli Ejido;ESP;152500
15/05/2005;Pontevedra;ESP;148997
15/05/2005;Real Madrid;ESP;187922
15/05/2005;Recreativo;ESP;164105
15/05/2005;Salamanca;ESP;151743
15/05/2005;Santander;ESP;167245
15/05/2005;Sevilla;ESP;177617
15/05/2005;Sociedad;ESP;172275
15/05/2005;Sp Gijon;ESP;159975
15/05/2005;Tarragona;ESP;154985
15/05/2005;Tenerife;ESP;159797
15/05/2005;Terrassa;ESP;148597
15/05/2005;Valencia;ESP;179727
15/05/2005;Valladolid;ESP;159365
15/05/2005;Villarreal;ESP;182592
15/05/2005;Xerez;ESP;155226
15/05/2005;Zaragoza;ESP;172756
01/06/2005;Alaves;ESP;165434
01/06/2005;Albacete;ESP;162026
01/06/2005;Almeria;ESP;149923
01/06/2005;Ath Bilbao;ESP;173577
01/06/2005;Ath Madrid;ESP;172934
01/06/2005;Barcelona;ESP;188738
01/06/2005;Betis;ESP;179677
01/06/2005;Cadiz;ESP;164122
01/06/2005;Celta;ESP;167398
01/06/2005;Ciudad de Murcia;ESP;152765
01/06/2005;Cordoba;ESP;152970
01/06/2005;Eibar;ESP;159845
01/06/2005;Elche;ESP;151469
01/06/2005;Espanol;ESP;176227
01/06/2005;Ferrol;ESP;151433
01/06/2005;Getafe;ESP;169052
01/06/2005;La Coruna;ESP;173183
01/06/2005;Levante;ESP;163653
01/06/2005;Lleida;ESP;152027
01/06/2005;Malaga;ESP;173688
01/06/2005;Malaga B;ESP;150190
01/06/2005;Mallorca;ESP;168980
01/06/2005;Murcia;ESP;157385
01/06/2005;Numancia;ESP;161610
01/06/2005;Osasuna;ESP;167761
01/06/2005;Poli Ejido;ESP;151966
01/06/2005;Pontevedra;ESP;151589
01/06/2005;Real Madrid;ESP;188168
01/06/2005;Recreativo;ESP;164053
01/06/2005;Salamanca;ESP;150696
01/06/2005;Santander;ESP;167686
01/06/2005;Sevilla;ESP;175934
01/06/2005;Sociedad;ESP;171087
01/06/2005;Sp Gijon;ESP;158593
01/06/2005;Tarragona;ESP;152795
01/06/2005;Tenerife;ESP;159990
01/06/2005;Terrassa;ESP;146937
01/06/2005;Valencia;ESP;179937
01/06/2005;Valladolid;ESP;159751
01/06/2005;Villarreal;ESP;183672
01/06/2005;Xerez;ESP;155851
01/06/2005;Zaragoza;ESP;171343
15/06/2005;Alaves;ESP;165065
15/06/2005;Albacete;ESP;162026
15/06/2005;Almeria;ESP;151322
15/06/2005;Ath Bilbao;ESP;173577
15/06/2005;Ath Madrid;ESP;172934
15/06/2005;Barcelona;ESP;188738
15/06/2005;Betis;ESP;179677
15/06/2005;Cadiz;ESP;164390
15/06/2005;Celta;ESP;167188
15/06/2005;Ciudad de Murcia;ESP;153871
15/06/2005;Cordoba;ESP;153112
15/06/2005;Eibar;ESP;161615
15/06/2005;Elche;ESP;149920
15/06/2005;Espanol;ESP;176227
15/06/2005;Ferrol;ESP;149822
15/06/2005;Getafe;ESP;169052
15/06/2005;La Coruna;ESP;173183
15/06/2005;Levante;ESP;163653
15/06/2005;Lleida;ESP;150816
15/06/2005;Malaga;ESP;173688
15/06/2005;Malaga B;ESP;150306
15/06/2005;Mallorca;ESP;168980
15/06/2005;Murcia;ESP;157326
15/06/2005;Numancia;ESP;161610
15/06/2005;Osasuna;ESP;167761
15/06/2005;Poli Ejido;ESP;151489
15/06/2005;Pontevedra;ESP;151902
15/06/2005;Real Madrid;ESP;188168
15/06/2005;Recreativo;ESP;164207
15/06/2005;Salamanca;ESP;151414
15/06/2005;Santander;ESP;167686
15/06/2005;Sevilla;ESP;175934
15/06/2005;Sociedad;ESP;171087
15/06/2005;Sp Gijon;ESP;155830
15/06/2005;Tarragona;ESP;155649
15/06/2005;Tenerife;ESP;157903
15/06/2005;Terrassa;ESP;147237
15/06/2005;Valencia;ESP;179937
15/06/2005;Valladolid;ESP;161041
15/06/2005;Villarreal;ESP;183672
15/06/2005;Xerez;ESP;155754
15/06/2005;Zaragoza;ESP;171343
01/07/2005;Alaves;ESP;163878
01/07/2005;Albacete;ESP;162026
01/07/2005;Almeria;ESP;152145
01/07/2005;Ath Bilbao;ESP;173577
01/07/2005;Ath Madrid;ESP;172934
01/07/2005;Barcelona;ESP;188738
01/07/2005;Betis;ESP;179677
01/07/2005;Cadiz;ESP;165434
01/07/2005;Celta;ESP;167946
01/07/2005;Ciudad de Murcia;ESP;152414
01/07/2005;Cordoba;ESP;154659
01/07/2005;Eibar;ESP;161147
01/07/2005;Elche;ESP;151121
01/07/2005;Espanol;ESP;176227
01/07/2005;Ferrol;ESP;150290
01/07/2005;Getafe;ESP;169052
01/07/2005;La Coruna;ESP;173183
01/07/2005;Levante;ESP;163653
01/07/2005;Lleida;ESP;150059
01/07/2005;Malaga;ESP;173688
01/07/2005;Malaga B;ESP;149570
01/07/2005;Mallorca;ESP;168980
01/07/2005;Murcia;ESP;156503
01/07/2005;Numancia;ESP;161610
01/07/2005;Osasuna;ESP;167761
01/07/2005;Poli Ejido;ESP;152946
01/07/2005;Pontevedra;ESP;153024
01/07/2005;Real Madrid;ESP;188168
01/07/2005;Recreativo;ESP;164129
01/07/2005;Salamanca;ESP;150292
01/07/2005;Santander;ESP;167686
01/07/2005;Sevilla;ESP;175934
01/07/2005;Sociedad;ESP;171087
01/07/2005;Sp Gijon;ESP;157017
01/07/2005;Tarragona;ESP;155727
01/07/2005;Tenerife;ESP;156357
01/07/2005;Terrassa;ESP;147972
01/07/2005;Valencia;ESP;179937
01/07/2005;Valladolid;ESP;159841
01/07/2005;Villarreal;ESP;183672
01/07/2005;Xerez;ESP;154710
01/07/2005;Zaragoza;ESP;171343
15/07/2005;Alaves;ESP;163878
15/07/2005;Albacete;ESP;162026
15/07/2005;Almeria;ESP;152145
15/07/2005;Ath Bilbao;ESP;173577
15/07/2005;Ath Madrid;ESP;172934
15/07/2005;Barcelona;ESP;188738
15/07/2005;Betis;ESP;179677
15/07/2005;Cadiz;ESP;165434
15/07/2005;Castellon;ESP;149871
15/07/2005;Celta;ESP;167946
15/07/2005;Ciudad de Murcia;ESP;152414
15/07/2005;Eibar;ESP;161147
15/07/2005;Elche;ESP;151121
15/07/2005;Espanol;ESP;176227
15/07/2005;Ferrol;ESP;150290
15/07/2005;Getafe;ESP;169052
15/07/2005;Hercules;ESP;149871
15/07/2005;La Coruna;ESP;173183
15/07/2005;Levante;ESP;163653
15/07/2005;Lleida;ESP;150059
15/07/2005;Lorca;ESP;149871
15/07/2005;Malaga;ESP;173688
15/07/2005;Malaga B;ESP;149570
15/07/2005;Mallorca;ESP;168980
15/07/2005;Murcia;ESP;156503
15/07/2005;Numancia;ESP;161610
15/07/2005;Osasuna;ESP;167761
15/07/2005;Poli Ejido;ESP;152946
15/07/2005;Real Madrid;ESP;188168
15/07/2005;Real Madrid B;ESP;149871
15/07/2005;Recreativo;ESP;164129
15/07/2005;Santander;ESP;167686
15/07/2005;Sevilla;ESP;175934
15/07/2005;Sociedad;ESP;171087
15/07/2005;Sp Gijon;ESP;157017
15/07/2005;Tarragona;ESP;155727
15/07/2005;Tenerife;ESP;156357
15/07/2005;Valencia;ESP;179937
15/07/2005;Valladolid;ESP;159841
15/07/2005;Villarreal;ESP;183672
15/07/2005;Xerez;ESP;154710
15/07/2005;Zaragoza;ESP;171343
01/08/2005;Alaves;ESP;163878
01/08/2005;Albacete;ESP;162026
01/08/2005;Almeria;ESP;152145
01/08/2005;Ath Bilbao;ESP;173577
01/08/2005;Ath Madrid;ESP;172934
01/08/2005;Barcelona;ESP;188738
01/08/2005;Betis;ESP;179677
01/08/2005;Cadiz;ESP;165434
01/08/2005;Castellon;ESP;149871
01/08/2005;Celta;ESP;167946
01/08/2005;Ciudad de Murcia;ESP;152414
01/08/2005;Eibar;ESP;161147
01/08/2005;Elche;ESP;151121
01/08/2005;Espanol;ESP;176227
01/08/2005;Ferrol;ESP;150290
01/08/2005;Getafe;ESP;169052
01/08/2005;Hercules;ESP;149871
01/08/2005;La Coruna;ESP;173183
01/08/2005;Levante;ESP;163653
01/08/2005;Lleida;ESP;150059
01/08/2005;Lorca;ESP;149871
01/08/2005;Malaga;ESP;173688
01/08/2005;Malaga B;ESP;149570
01/08/2005;Mallorca;ESP;168980
01/08/2005;Murcia;ESP;156503
01/08/2005;Numancia;ESP;161610
01/08/2005;Osasuna;ESP;167761
01/08/2005;Poli Ejido;ESP;152946
01/08/2005;Real Madrid;ESP;188168
01/08/2005;Real Madrid B;ESP;149871
01/08/2005;Recreativo;ESP;164129
01/08/2005;Santander;ESP;167686
01/08/2005;Sevilla;ESP;175934
01/08/2005;Sociedad;ESP;171087
01/08/2005;Sp Gijon;ESP;157017
01/08/2005;Tarragona;ESP;155727
01/08/2005;Tenerife;ESP;156357
01/08/2005;Valencia;ESP;179937
01/08/2005;Valladolid;ESP;159841
01/08/2005;Villarreal;ESP;183672
01/08/2005;Xerez;ESP;154710
01/08/2005;Zaragoza;ESP;171343
15/08/2005;Alaves;ESP;164193
15/08/2005;Albacete;ESP;162341
15/08/2005;Almeria;ESP;152460
15/08/2005;Ath Bilbao;ESP;173892
15/08/2005;Ath Madrid;ESP;173249
15/08/2005;Barcelona;ESP;189053
15/08/2005;Betis;ESP;180376
15/08/2005;Cadiz;ESP;165749
15/08/2005;Castellon;ESP;150185
15/08/2005;Celta;ESP;168260
15/08/2005;Ciudad de Murcia;ESP;152729
15/08/2005;Eibar;ESP;161461
15/08/2005;Elche;ESP;151435
15/08/2005;Espanol;ESP;176541
15/08/2005;Ferrol;ESP;150605
15/08/2005;Getafe;ESP;169367
15/08/2005;Hercules;ESP;150185
15/08/2005;La Coruna;ESP;173497
15/08/2005;Levante;ESP;163968
15/08/2005;Lleida;ESP;150374
15/08/2005;Lorca;ESP;150185
15/08/2005;Malaga;ESP;174003
15/08/2005;Malaga B;ESP;149885
15/08/2005;Mallorca;ESP;169295
15/08/2005;Murcia;ESP;156818
15/08/2005;Numancia;ESP;161925
15/08/2005;Osasuna;ESP;168076
15/08/2005;Poli Ejido;ESP;153261
15/08/2005;Real Madrid;ESP;188483
15/08/2005;Real Madrid B;ESP;150185
15/08/2005;Recreativo;ESP;164444
15/08/2005;Santander;ESP;168001
15/08/2005;Sevilla;ESP;176248
15/08/2005;Sociedad;ESP;171402
15/08/2005;Sp Gijon;ESP;157332
15/08/2005;Tarragona;ESP;156041
15/08/2005;Tenerife;ESP;156671
15/08/2005;Valencia;ESP;180252
15/08/2005;Valladolid;ESP;160156
15/08/2005;Villarreal;ESP;184608
15/08/2005;Xerez;ESP;155025
15/08/2005;Zaragoza;ESP;171658
01/09/2005;Alaves;ESP;164929
01/09/2005;Albacete;ESP;161427
01/09/2005;Almeria;ESP;151907
01/09/2005;Ath Bilbao;ESP;175138
01/09/2005;Ath Madrid;ESP;173264
01/09/2005;Barcelona;ESP;188782
01/09/2005;Betis;ESP;180524
01/09/2005;Cadiz;ESP;165587
01/09/2005;Castellon;ESP;149763
01/09/2005;Celta;ESP;169621
01/09/2005;Ciudad de Murcia;ESP;154335
01/09/2005;Eibar;ESP;160492
01/09/2005;Elche;ESP;152870
01/09/2005;Espanol;ESP;175147
01/09/2005;Ferrol;ESP;150986
01/09/2005;Getafe;ESP;171227
01/09/2005;Hercules;ESP;150236
01/09/2005;La Coruna;ESP;174586
01/09/2005;Levante;ESP;164819
01/09/2005;Lleida;ESP;151261
01/09/2005;Lorca;ESP;150270
01/09/2005;Malaga;ESP;173107
01/09/2005;Malaga B;ESP;150299
01/09/2005;Mallorca;ESP;168672
01/09/2005;Murcia;ESP;156476
01/09/2005;Numancia;ESP;162942
01/09/2005;Osasuna;ESP;169393
01/09/2005;Poli Ejido;ESP;152875
01/09/2005;Real Madrid;ESP;189109
01/09/2005;Real Madrid B;ESP;149855
